ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
74.10274,88.62745,73.66248,24.91855,46.38672,6.9682503,0.0,11.460438,25.237,50.195312,79.036995,1
74.50009,88.62745,73.78849,24.510487,46.289062,7.4565315,0.0,13.706532,25.137001,50.195312,65.337,1
32.380882,88.62745,31.701706,24.221601,46.38672,8.070812,130.0,13.804188,24.937,50.195312,63.363,1
76.61929,88.62745,75.749275,24.26623,46.289062,8.823719,0.0,15.854969,24.737,50.195312,65.036995,1
75.16234,88.62745,74.964966,24.510487,46.289062,7.554188,0.0,16.733875,25.337,50.195312,65.737,1
73.97029,88.62745,73.00418,25.283932,46.289062,7.191906,130.0,11.558094,26.337,50.195312,98.737,1
74.36764,88.62745,73.78849,24.592001,46.289062,7.7495003,0.0,16.831532,25.237,50.195312,65.63699,1
64.57276,88.62745,29.740921,24.956133,87.01172,8.168468,242.0,13.706532,26.437,92.96875,98.86301,1
27.347769,88.62745,26.603666,24.710838,46.289062,8.949718,130.0,14.78075,24.937,50.195312,64.263,1
76.48685,88.62745,75.749275,24.184904,46.289062,9.116688,0.0,15.659657,24.737,50.195312,63.137,1
76.22195,88.62745,75.749275,24.629175,46.289062,12.465343,130.0,17.710438,25.037,50.195312,62.737,1
76.35439,88.62745,75.749275,24.710838,46.289062,13.930187,130.0,19.370594,25.037,50.29297,65.737,1
68.67227,88.62745,67.90614,24.221601,46.289062,7.7778435,130.0,13.315907,24.937,50.195312,49.5,1
76.75175,88.62745,75.749275,24.184904,46.38672,8.921375,0.0,16.147938,24.737,50.29297,65.036995,1
76.22195,88.62745,75.749275,24.547564,46.289062,10.121593,130.0,14.487782,25.037,50.195312,61.537,1
73.97029,88.62745,73.78849,24.42902,46.38672,7.651844,0.0,15.952625,24.937,50.29297,66.536995,1
74.63254,88.62745,73.78849,24.42902,46.289062,8.726063,0.0,17.319813,24.937,50.29297,65.437,1
76.22195,88.62745,75.749275,24.3476,46.38672,8.921375,0.0,16.050282,24.737,50.195312,65.13699,1
73.97029,18.82353,73.00418,24.3476,18.75,7.3588753,0.0,12.437,24.837,0.09765625,60.337,1
76.35439,88.62745,75.749275,24.3476,46.289062,8.921375,0.0,16.440907,24.737,50.195312,64.937,1
74.50009,88.62745,73.78849,24.42902,46.289062,7.4565315,0.0,13.511219,24.937,50.195312,65.536995,1
13.970284,88.62745,11.701706,25.694937,46.38672,7.289562,130.0,12.241688,24.937,50.195312,63.363,1
75.29479,88.62745,74.964966,24.510487,46.38672,7.554188,0.0,17.710438,25.337,50.195312,65.937,1
77.9438,88.62745,76.92575,25.36602,46.289062,7.582531,130.0,13.022938,26.437,50.195312,98.737,1
59.7981,88.62745,58.886528,24.629175,46.289062,7.582531,130.0,12.534657,24.737,50.195312,73.13699,1
76.61929,88.62745,75.749275,24.26623,46.38672,10.288563,0.0,18.394032,24.737,50.195312,63.337,1
80.857704,40.0,80.063,25.283932,39.257812,7.582531,140.0,13.21825,24.837,54.492188,65.437,1
76.75175,88.62745,75.749275,24.26623,46.38672,8.921375,0.0,16.245594,24.737,50.195312,65.036995,1
74.63254,88.62745,73.78849,24.42902,46.289062,7.4565315,0.0,14.194813,25.137001,50.195312,65.437,1
76.48685,88.62745,75.749275,24.3476,46.38672,8.628407,0.0,15.366688,24.737,50.195312,64.937,1
74.10274,88.62745,73.78849,24.42902,46.289062,7.651844,0.0,14.976063,24.937,50.195312,66.437,1
74.10274,88.62745,73.00418,24.26623,46.289062,7.4565315,0.0,15.757313,24.837,50.29297,66.237,1
76.48685,88.62745,75.62327,24.26623,46.289062,23.988781,130.0,63.51122,24.737,50.195312,63.537,1
75.69215,88.62745,75.62327,25.000315,46.289062,58.559093,130.0,56.577625,24.837,50.195312,73.337,1
76.61929,88.62745,75.749275,24.26623,46.289062,8.628407,0.0,15.562,24.737,50.195312,64.937,1
74.23519,88.62745,73.78849,24.466002,46.38672,7.651844,0.0,18.687,25.263,50.195312,65.737,1
