ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
30.618427,88.62745,29.80392,24.284601,46.38672,7.05365,130.0,12.053375,24.7776,50.195312,60.9112,1
73.94089,88.62745,73.73669,25.47382,46.289062,7.7789,0.0,13.7135315,26.0112,50.097656,98.7552,1
76.46864,88.62745,75.69747,24.21443,46.289062,8.323181,130.0,12.5416565,24.9776,50.195312,61.3888,1
76.31379,88.62745,75.66387,24.529001,46.289062,9.645569,130.0,13.908844,25.0776,50.195312,61.6,1
76.19254,88.62745,75.71987,24.24803,46.289062,8.939575,0.0,16.057281,24.7776,50.195312,64.9552,1
75.64034,88.62745,74.87956,24.644163,46.289062,7.5947876,0.0,17.326813,25.3336,50.195312,83.7664,1
74.050934,88.62745,72.92998,24.329401,46.289062,7.5947876,0.0,16.545563,24.9112,50.29297,66.3776,1
76.45744,88.62745,75.70867,24.24803,46.289062,9.3302,0.0,16.35025,24.7888,50.195312,65.0552,1
51.556778,88.62745,70.98039,24.251001,46.289062,7.433075,130.0,13.3229065,24.9552,50.195312,65.5888,1
74.304634,88.62745,73.70309,25.544762,46.191406,8.116669,130.0,13.7135315,26.1664,50.097656,98.7776,1
73.83083,88.62745,73.73669,24.329401,46.289062,7.658844,0.0,14.4947815,24.9888,50.29297,66.5552,1
76.20374,88.62745,75.67507,24.36602,46.289062,8.62735,130.0,12.736969,24.9888,50.195312,61.3776,1
31.413128,88.62745,30.957993,24.273401,46.289062,7.5195312,130.0,15.764313,24.8664,50.195312,66.0112,1
74.07333,88.62745,73.71429,24.492287,46.289062,7.681244,0.0,15.080719,25.1112,50.195312,65.9552,1
76.21494,88.62745,75.71987,24.469887,46.38672,8.691406,130.0,12.834625,24.9664,50.195312,61.344,1
74.20579,88.62745,73.72549,24.340601,46.289062,7.5835876,0.0,15.569,25.0336,50.29297,66.3552,1
73.94089,88.62745,72.95238,24.318201,46.38672,7.658844,0.0,14.397125,24.9888,50.195312,66.4552,1
75.92764,88.62745,74.89076,24.748175,46.289062,7.4635315,0.0,16.35025,25.2552,50.195312,98.744,1
76.33619,88.62745,75.70867,24.251001,46.289062,8.409637,130.0,12.5416565,24.9888,50.195312,61.2664,1
76.46864,88.62745,75.69747,24.447487,46.289062,9.048431,130.0,13.420563,24.9552,50.29297,61.444,1
74.07333,88.62745,73.72549,24.38842,46.38672,7.681244,0.0,14.690094,24.9888,50.29297,66.444,1
74.050934,88.62745,73.70309,24.585001,46.289062,7.7901,0.0,18.303375,25.2,50.29297,65.7664,1
74.75799,88.62745,73.73669,24.469887,46.289062,7.5835876,0.0,15.2760315,25.3,50.195312,65.3552,1
23.477308,88.62745,22.756298,24.937315,87.01172,8.127869,242.0,14.201813,26.7664,92.96875,98.8224,1
